City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,fort-shevchenko,44.5086,50.263,-3.7,57,0,8.12,KZ,1670101627
365,puerto vallarta,20.6204,-105.2307,26.95,74,20,4.12,MX,1670101499
366,singaraja,-8.112,115.0882,26.2,81,99,0.76,ID,1670101632
367,kuala terengganu,5.3302,103.1408,24.36,89,100,0.99,MY,1670101634
368,alingsas,57.9303,12.5335,-0.45,79,98,3.8,SE,1670101636
369,springbok,-29.6643,17.8865,12.31,57,2,1.87,ZA,1670101639
370,gamba,-2.65,10.0,24.51,86,97,1.49,GA,1670101641
371,nuuk,64.1835,-51.7216,-2.66,93,75,10.8,GL,1670101643
372,cafarnaum,-11.6936,-41.4683,20.98,83,100,3.72,BR,1670101488
373,yulara,-25.2406,130.9889,24.6,17,0,3.09,AU,1670101648
374,yakeshi,49.2833,120.7333,-29.24,100,99,2.05,CN,1670101650
375,bathsheba,13.2167,-59.5167,27.34,86,40,5.14,BB,1670101652
376,vallenar,-28.5708,-70.7581,26.93,31,0,4.01,CL,1670101376
377,honningsvag,70.9821,25.9704,-2.14,74,40,8.23,NO,1670101393
378,izmaylovo,53.7211,47.2458,-12.28,96,31,1.09,RU,1670101659
379,akyab,20.15,92.9,23.14,82,1,2.59,MM,1670101661
380,shu,43.5983,73.7614,-3.14,58,98,2.38,KZ,1670101665
381,pokrovka,42.3414,78.0056,-3.93,67,100,1.89,KG,1670101668
382,furmanov,57.2508,41.1058,-14.45,96,98,2.87,RU,1670101670
383,kulhudhuffushi,6.6221,73.07,26.92,76,71,2.82,MV,1670101672
384,kaitangata,-46.2817,169.8464,16.25,49,100,5.78,NZ,1670101675
385,kawalu,-7.3817,108.2082,21.88,96,98,0.69,ID,1670101677
386,hwange,-18.3693,26.5019,26.96,32,51,1.21,ZW,1670101679
387,zhezkazgan,47.8043,67.7144,-15.39,90,17,4.39,KZ,1670101682
388,toba,34.4833,136.85,8.0,66,85,5.13,JP,1670101684
389,naregal,15.5833,75.8167,23.23,72,52,4.37,IN,1670101686
390,byron bay,-28.65,153.6167,16.64,80,94,5.13,AU,1670101689
391,saint-nazaire,47.2833,-2.2,4.15,88,100,4.12,FR,1670101691
392,camacha,33.0833,-16.3333,13.68,82,40,4.12,PT,1670101693
393,baculongan,16.8,120.8333,13.36,87,77,1.49,PH,1670101696
394,metro,-5.1131,105.3067,23.27,87,100,1.8,ID,1670101698
395,qena,26.1615,32.7183,18.34,33,69,2.45,EG,1670101700
396,kutum,14.2,24.6667,17.83,17,7,3.95,SD,1670101703
397,leh,34.1667,77.5833,-6.91,60,4,0.72,IN,1670101705
398,baykit,61.67,96.37,-26.47,100,83,1.24,RU,1670101707
399,rosarito,32.3333,-117.0333,23.56,56,100,1.28,MX,1670101710
400,neiafu,-18.65,-173.9833,29.38,79,40,3.6,TO,1670101712
401,nerja,36.7585,-3.8873,13.46,89,71,2.68,ES,1670101714
402,tucumcari,35.1717,-103.725,7.91,23,0,5.14,US,1670101717
403,chicama,-7.8447,-79.1469,19.3,63,24,4.47,PE,1670101719
404,praia da vitoria,38.7333,-27.0667,14.14,88,75,14.71,PT,1670101721
405,wahiawa,21.5028,-158.0236,25.9,62,20,0.0,US,1670101723
406,miandrivazo,-19.5167,45.4667,27.81,61,83,1.34,MG,1670101726
407,meridian,43.6121,-116.3915,2.92,51,0,4.63,US,1670101591
408,yevlax,40.6089,47.1492,3.92,96,100,4.14,AZ,1670101732
409,taltal,-25.4,-70.4833,20.18,65,23,3.29,CL,1670101735
410,puerto leguizamo,-0.1934,-74.7819,33.22,40,63,2.0,CO,1670101737
411,khani,41.9563,42.9566,3.76,96,100,1.64,GE,1670101739
412,arraias,-12.9288,-46.9437,19.93,94,100,2.2,BR,1670101742
413,mao,39.8885,4.2658,9.31,93,20,3.09,ES,1670101744
414,moranbah,-22.0016,148.0466,20.55,72,0,6.19,AU,1670101746
415,vangaindrano,-23.35,47.6,21.29,95,100,2.25,MG,1670101749
416,gat,31.61,34.7642,18.55,52,73,1.07,IL,1670101751
417,lorengau,-2.0226,147.2712,26.62,82,100,1.06,PG,1670101753
418,ozuluama,21.6667,-97.85,26.59,66,44,3.27,MX,1670101756
419,erzin,36.9559,36.2,15.06,67,100,1.18,TR,1670101758
420,viedma,-40.8135,-62.9967,30.51,17,55,3.44,AR,1670101762
421,bereda,43.2686,-7.5406,3.41,100,24,1.17,ES,1670101765
422,torbay,47.6666,-52.7314,0.16,75,7,2.24,CA,1670101539
423,ostrovnoy,68.0531,39.5131,-5.63,92,67,4.09,RU,1670101769
424,the hammocks,25.6715,-80.4445,26.68,66,40,6.17,US,1670101530
425,ulaangom,49.9811,92.0667,-27.93,95,90,1.36,MN,1670101773
426,santa marinella,42.0345,11.8536,13.71,91,100,9.83,IT,1670101776
427,banda aceh,5.5577,95.3222,25.56,79,100,2.04,ID,1670101778
428,monrovia,6.3005,-10.7969,24.87,84,27,2.87,LR,1670101780
429,yar-sale,66.8333,70.8333,-4.52,94,99,6.63,RU,1670101783
430,saint-joseph,-21.3667,55.6167,24.21,83,9,3.94,RE,1670101787
431,darien,41.752,-87.974,0.33,45,0,4.63,US,1670101312
432,pacific grove,36.6177,-121.9166,11.97,95,100,1.54,US,1670101205
433,billings,45.7833,-108.5007,1.87,44,75,8.75,US,1670101794
434,jieshi,22.8134,115.8257,18.82,82,13,3.34,CN,1670101796
435,el alto,-4.2714,-81.2147,22.81,71,17,9.91,PE,1670101798
436,escanaba,45.7453,-87.0646,-4.46,66,20,6.17,US,1670101801
437,eskisehir,39.7767,30.5206,6.95,100,75,2.06,TR,1670101803
438,ormara,25.2088,64.6357,23.52,51,0,2.18,PK,1670101805
439,praya,14.9215,-23.5087,22.8,60,100,3.47,CV,1670101807
440,sitio novo do tocantins,-5.5183,-47.4611,22.82,95,100,1.2,BR,1670101715
441,caravelas,-17.7125,-39.2481,22.98,92,100,3.27,BR,1670101594
442,posse,-14.0931,-46.3694,19.47,96,100,1.75,BR,1670101814
443,plyussa,58.4308,29.3654,-5.56,95,98,2.82,RU,1670101816
444,narsaq,60.9167,-46.05,-3.88,83,2,2.85,GL,1670101819
445,eenhana,-17.4667,16.3333,25.82,35,72,3.36,NA,1670101741
446,aransas pass,27.9095,-97.15,25.05,86,75,5.14,US,1670101745
447,murgab,37.4966,61.9714,1.94,26,89,3.47,TM,1670101825
448,san quintin,30.4833,-115.95,19.07,56,100,1.38,MX,1670101828
449,ponta delgada,37.7333,-25.6667,14.4,72,20,8.23,PT,1670101830
450,taoudenni,22.6783,-3.9836,23.46,18,0,2.58,ML,1670101832
451,poquoson,37.1224,-76.3458,17.0,93,100,6.17,US,1670101835
452,huilong,31.8111,121.655,9.96,80,100,9.83,CN,1670101837
453,mehamn,71.0357,27.8492,-3.05,80,34,5.66,NO,1670101839
454,lindi,-10.0,39.7167,23.33,91,1,1.32,TZ,1670101842
455,aneho,6.2333,1.6,26.92,81,70,4.96,TG,1670101832
456,valleyview,55.0667,-117.2859,-8.87,70,80,4.89,CA,1670101456
457,rebrikha,53.0733,82.3408,-23.53,100,45,0.92,RU,1670101848
458,el real de santa maria,8.109,-77.7325,26.22,92,69,1.44,PA,1670101851
459,stephenville,32.2207,-98.2023,13.41,32,0,5.66,US,1670101853
460,almaznyy,48.0448,40.045,-6.96,48,6,7.99,RU,1670101855
461,port hedland,-20.3167,118.5667,26.03,83,17,4.63,AU,1670101857
462,payson,40.0444,-111.7321,5.81,58,100,0.45,US,1670101860
463,campbell river,50.0163,-125.2446,1.81,100,75,2.06,CA,1670101851
464,whitehorse,60.7161,-135.0538,-6.61,96,49,1.08,CA,1670101864
465,kiunga,-6.1219,141.2906,22.51,99,97,0.46,PG,1670101867
466,brackenheim,49.0797,9.065,2.95,88,85,2.9,DE,1670101869
467,mahibadhoo,3.7833,72.9667,26.98,76,77,3.86,MV,1670101871
468,labuan,5.2767,115.2417,26.77,81,100,6.07,MY,1670101874
469,salem,11.65,78.1667,22.02,94,100,2.13,IN,1670101808
470,kayes,14.0,-11.0,28.9,18,54,1.39,ML,1670101880
471,whitley bay,55.0397,-1.4471,6.22,79,40,2.06,GB,1670101826
472,lokomotivnyy,53.0118,60.5684,-18.4,85,8,2.95,RU,1670101885
473,atasu,48.6814,71.6433,-13.43,97,100,1.22,KZ,1670101887
474,barcelos,41.5388,-8.6151,9.4,79,0,2.12,PT,1670101889
475,watsa,3.0372,29.5355,18.95,80,73,1.16,CD,1670101894
476,port blair,11.6667,92.75,26.88,82,100,4.5,IN,1670101896
477,almeirim,-1.5233,-52.5817,27.82,68,96,2.59,BR,1670101898
478,phuthaditjhaba,-28.5242,28.8158,13.8,74,10,2.5,ZA,1670101900
479,pavlovskiy,57.8424,54.8436,-13.98,88,99,1.52,RU,1670101903
480,north bend,43.4065,-124.2243,11.95,76,75,1.54,US,1670101608
481,nakapiripirit,1.9167,34.7833,21.15,58,20,4.96,UG,1670101907
482,saint-louis,16.3333,-15.0,24.84,23,61,3.94,SN,1670101910
483,hervey bay,-25.2986,152.8535,20.44,75,10,7.84,AU,1670101804
484,tinsukia,27.5,95.3667,13.79,76,0,1.09,IN,1670101914
485,tual,-5.6667,132.75,28.21,71,92,1.48,ID,1670101916
486,sainte-marie,-20.8968,55.5496,25.09,80,100,2.57,RE,1670101919
487,sorland,67.667,12.6934,3.92,71,100,6.52,NO,1670101921
488,boa vista,2.8197,-60.6733,26.99,74,75,3.6,BR,1670101596
489,cherdyn,60.403,56.4787,-13.14,97,95,1.75,RU,1670101925
490,camocim,-2.9022,-40.8411,27.67,71,21,7.67,BR,1670101928
491,hobyo,5.3505,48.5268,26.08,72,93,7.4,SO,1670101930
492,nome,64.5011,-165.4064,1.04,87,100,6.69,US,1670101909
493,aasiaat,68.7098,-52.8699,-5.79,85,75,7.96,GL,1670101934
494,hay river,60.8156,-115.7999,-12.02,79,100,4.12,CA,1670101937
495,coahuayana,18.7333,-103.6833,30.99,55,83,2.63,MX,1670101939
496,petropavlovsk-kamchatskiy,53.0452,158.6483,-18.67,78,20,3.0,RU,1670101941
497,sao joao da barra,-21.6403,-41.0511,24.05,93,100,8.42,BR,1670101658
498,pangnirtung,66.1451,-65.7125,-21.72,89,36,4.23,CA,1670101946
499,kieta,-6.2167,155.6333,26.41,84,100,0.58,PG,1670101948
500,ahuimanu,21.4447,-157.8378,27.84,70,40,3.6,US,1670101950
501,dekernes,31.0876,31.595,15.61,72,39,2.6,EG,1670101953
502,heilbad heiligenstadt,51.3833,10.1333,-0.09,96,100,1.34,DE,1670101955
503,cruzeiro,-22.5761,-44.9628,21.91,95,100,0.8,BR,1670101703
504,prieska,-29.6641,22.7474,23.91,8,0,3.5,ZA,1670101959
505,la rioja,42.25,-2.5,-1.12,87,71,0.72,ES,1670101962
506,solnechnyy,50.7214,136.6319,-20.85,97,100,1.1,RU,1670101964
507,chalchihuites,23.4833,-103.8833,22.08,32,0,7.53,MX,1670101966
508,serra negra,-22.6122,-46.7006,20.08,90,100,1.79,BR,1670101969
509,okahandja,-21.9833,16.9167,25.75,18,20,4.05,NA,1670101971
510,guerrero negro,27.9769,-114.0611,23.48,48,100,3.31,MX,1670101681
511,bara,10.3744,10.7288,25.25,28,18,2.62,NG,1670101975
512,buchanan,5.8808,-10.0467,25.25,87,55,2.8,LR,1670101978
513,cockburn town,21.4612,-71.1419,25.89,71,1,9.3,TC,1670101980
514,aquiraz,-3.9014,-38.3911,28.05,75,8,5.68,BR,1670101982
515,jalu,29.0331,21.5482,15.53,39,8,3.74,LY,1670101985
516,djambala,-2.5447,14.7533,19.31,93,100,1.5,CG,1670101987
517,ornskoldsvik,63.2909,18.7153,-2.47,100,100,2.06,SE,1670101989
518,phalombe,-15.8064,35.6507,21.93,72,0,0.96,MW,1670101992
519,qiongshan,20.0058,110.3542,21.57,90,100,5.53,CN,1670101996
520,uch,45.3192,-0.9345,4.05,83,88,0.51,FR,1670101999
521,bezenchuk,52.982,49.4333,-13.4,87,10,1.56,RU,1670102001
522,palimbang,6.2106,124.1894,25.29,84,88,1.87,PH,1670102003
523,champawat,29.3333,80.1,6.06,81,0,2.41,IN,1670102006
524,heyang,26.1011,107.473,4.58,91,100,2.6,CN,1670102008
525,bang saphan,11.2126,99.5117,23.95,92,97,2.56,TH,1670102010
526,williams lake,52.1415,-122.1445,-16.08,73,68,0.49,CA,1670102013
527,suzaka,36.65,138.3167,4.5,55,5,0.19,JP,1670102015
528,catuday,16.2923,119.8062,25.4,79,83,4.35,PH,1670102017
529,mkushi,-13.6202,29.3939,22.71,54,92,1.59,ZM,1670102020
530,dronfield,53.3022,-1.4751,5.22,93,92,1.34,GB,1670102022
531,morant bay,17.8815,-76.4093,29.84,74,19,6.15,JM,1670102024
532,corinto,37.9407,22.9573,14.94,83,93,2.12,GR,1670102027
533,airai,-8.9266,125.4092,14.65,69,28,0.85,TL,1670102029
534,trairi,-3.2778,-39.2689,26.52,74,18,6.0,BR,1670101790
535,waingapu,-9.6567,120.2641,25.19,79,99,2.29,ID,1670102035
536,muli,2.9167,73.5667,26.38,78,96,4.24,MV,1670102038
537,san rafael del sur,11.8485,-86.4384,30.54,66,99,6.11,NI,1670102040
538,jharsuguda,21.85,84.0333,16.68,63,0,1.82,IN,1670102042
539,chimoio,-19.1164,33.4833,19.49,86,22,1.0,MZ,1670102045
540,pedernales,18.0384,-71.744,26.95,66,13,1.57,DO,1670102047
541,dickinson,29.4608,-95.0513,27.05,72,20,3.6,US,1670102050
542,taihe,30.8712,105.3845,8.05,76,99,1.35,CN,1670102052
543,athabasca,54.7169,-113.2854,-8.63,65,97,5.82,CA,1670101866
544,sehithwa,-20.4667,22.7167,29.94,22,38,2.58,BW,1670102056
545,andenes,69.3143,16.1194,0.99,80,100,6.17,NO,1670102059
546,moramanga,-18.9333,48.2,18.86,97,99,0.64,MG,1670102061
547,brigantine,39.4101,-74.3646,15.11,90,100,8.23,US,1670102063
548,gazojak,41.1875,61.4036,-4.64,53,85,5.11,TM,1670102066
549,taguisa,6.6983,124.0358,25.37,82,64,1.6,PH,1670102068
550,tagusao,9.1924,117.8141,25.92,82,91,2.01,PH,1670102070
551,acapulco,16.8634,-99.8901,30.9,55,20,3.09,MX,1670101963
552,flin flon,54.7682,-101.865,-13.81,83,100,4.18,CA,1670102075
